Ticker,AAF.L,AAL.L,ABDN.L,ABF.L,ADM.L,ALW.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BATS.L,BBOX.L,BEZ.L,BGEO.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,BTRW.L,CCEP.L,CCH.L,CNA.L,CPG.L,CRDA.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,ENT.L,EXPN.L,FCIT.L,FRES.L,GAW.L,GLEN.L,GSK.L,HLMA.L,HSBA.L,HSX.L,HWDN.L,IAG.L,ICG.L,IGG.L,IHG.L,III.L,IMB.L,IMI.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,LSEG.L,MKS.L,MNDI.L,MNG.L,MRO.L,NG.L,NWG.L,NXT.L,PCT.L,PRU.L,PSH.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,ULVR.L,UU.L,VOD.L,WEIR.L,WTB.L
AAF.L,1.9073486328125e-06,35.215205575468886,45.95592217874914,38.61821409506793,37.89496563132288,29.39556090190037,29.901960165959977,32.002526930821,20.35437330712762,23.649960113586204,26.415701156971004,21.585460780248,17.590399839362863,30.391354661413935,37.441381061677085,19.196188286332262,60.56876205694771,39.95253482975039,40.161239268882724,34.24879148131816,23.736739077932203,42.55490107305825,30.873969757307407,44.19674508949543,23.577716546773203,31.18098273104936,33.03307652852532,21.501565147000584,44.54277363826415,32.60765806956022,37.15104819009337,38.8095523147093,19.049901827677026,46.42492122999061,44.16082933893148,32.54796244107687,28.14317214739224,40.08857882977361,35.168310940263645,27.148055480713296,32.66453183079703,33.837648117542635,14.671272443368911,32.242384478103695,33.0046219239608,23.205322515076972,34.72569302585964,35.03339680839249,23.120170034485824,28.98909406876171,22.50653182203872,23.075606577910786,26.4216674661763,41.65493223170755,43.8091279840276,36.39078555831213,37.10985139589524,37.21548895157122,15.92737051966151,39.694830797888834,37.20805076049697,24.516037166394668,44.14949021315951,32.14276784770014,33.53391411905479,30.614502936342593,14.534642752617296,26.480760383971806,28.11068549475555,43.80326392268865,25.951881395839706,49.02846907435016,26.686766710532826,23.205235909969765,38.90944386327792,40.76279091087709,37.02533786041751,112.67298586213614,39.974917271979415,30.058867194771153,43.64804662408201,23.141251678815106,40.23302075588394,20.241748924449052,29.87694035777831,42.41468554474536,43.064766698403844,42.6211963123907,31.67837374502052,14.717113947687567,37.239422161638885,31.859319712662995,32.85961780350422,37.157710322314394,30.74425221015003,43.636822698883485,35.24088748339721,36.81983984090935
AAL.L,35.215205575468886,0.0,14.28426135987449,10.935342366922123,10.209176628214655,11.798870365800367,12.437987483700967,11.606487553480356,18.867699006452636,17.455324425979548,52.06707429061974,47.5924792257616,26.053260971920277,8.050993934843328,6.4075009569621795,30.98160006787297,91.2094424487081,9.708655260067646,7.574082971015682,10.184283770257144,25.36782103542689,11.178096763933869,8.305086541440305,12.03666252403227,19.905232150520494,13.548497406325165,58.72492412262783,24.675206351152603,11.36537501639584,9.921695266935973,7.31999601023807,7.5530516594496335,26.2261557821053,17.50064560494041,11.236405202266436,10.679438423307644,11.961411058998534,18.554148783053154,13.591104803250822,24.16328201238482,7.426066286394297,9.121962233743108,30.05623708550704,10.51530495509955,9.994333309162027,24.59314361599307,11.13466804670742,9.580023413922257,24.79113020766206,48.79008780798925,18.267126111957623,17.96759556045027,16.641608131404645,10.724907024124937,11.500520737667703,7.206469942565276,6.028929383159698,6.637920931309378,24.24772418925394,7.83177000146646,11.49961671083107,39.416753379132956,10.978768772627603,8.277137388852745,16.1611043197353,8.273802589943001,37.66930911548862,16.634085613706848,15.462549949101998,11.84718276271435,15.949155286282839,16.460770538800798,17.83950938438674,25.637338647109637,7.462944254022585,9.611940360144622,8.7940672450929,142.70362349186453,8.781813961748279,10.528255244576101,10.995840207660988,26.817237448935405,8.00403710022515,30.412903257843773,10.910907138454911,12.35118898748299,11.920647423192625,9.91158575363038,8.575378013961021,33.98967298271876,7.971149777301134,7.03746796251353,12.015507072615476,9.299173249153418,8.268975571080384,10.98752924499653,10.95445110484317,9.03907527540171
ABDN.L,45.95592217874914,14.28426135987449,0.0,11.004325158372044,9.969268500760364,20.335952621718402,19.06897210457199,18.48256122625962,29.223349470784537,28.329250746065128,61.7005530968132,55.455732842040426,34.6664675929005,16.861147737497777,12.601999639292131,41.07760549392805,99.95199275378181,9.592351545391708,8.50632143277017,18.2889351784255,36.79414834189936,10.540236472119423,17.296993448468942,5.450632695966995,29.766019663397014,17.912653141548866,68.90208613686671,34.650489028082475,10.260830531234694,17.249099314157554,12.032740491235042,14.497168909284396,35.655827308147686,6.902061479587516,8.575143268163897,17.06089298688933,20.8876858861754,14.09222868540979,14.137061472767796,36.73107472565459,15.942105689562512,13.46396055302297,39.97990342679339,16.34742318657891,16.863933526049784,31.078807011675913,15.707721713166901,12.758206358993416,33.22448612878075,57.15062699109918,27.274460870418856,27.330729765165305,25.09190149325389,6.392366173130299,8.367660752850218,11.942364179913072,11.476160440434347,10.58661791607326,34.30573029866276,8.86164560563397,13.145495559291911,48.11383982639718,6.566608684715884,15.333738073599065,19.29774186053425,18.222539656321885,47.5780718292428,23.327406113995195,21.498700536946263,3.953770715402588,24.285053716212534,5.817001032615619,27.156081969266108,35.125675484432506,9.427028536365942,6.989665994376977,11.164165061487966,149.88252880328676,10.041474354055927,18.717603263726353,4.40134432220713,36.09820763736661,10.844010092630684,41.73167792661232,17.756183460716944,6.27363826730587,4.108903051755648,9.09185218517474,16.869836866795584,42.792253244937555,11.946384546947623,17.131540500276497,15.703184395626137,11.361986684827395,17.70484157080677,5.608329906053594,12.849241746627465,12.551279311682324
ABF.L,38.61821409506793,10.935342366922123,11.004325158372044,1.5078914929239175e-06,5.269558423239806,10.95231038683711,10.464486191840967,9.091529986633835,20.502991401279314,19.327750986942462,52.172132959033,47.60363839398373,26.910497681742957,11.076757681078128,9.438581275317857,31.9097270792836,90.8858827508219,3.811857392948259,7.353055159139341,10.044271164826057,27.97544635458448,12.851570209142633,11.63588693251824,8.420202519469441,20.094263139882845,10.13275178966635,59.14820719980319,25.0571872236282,13.622046585786467,8.576811937975625,5.851482100942285,11.82435449695221,26.377240516487827,13.104490859342294,13.27741865738775,8.286215889390332,11.978590540512647,16.296583512856188,8.365516082259877,28.903449343877625,8.21387093088333,7.460759983041819,30.930482504690456,7.7279975741244415,8.150746750221733,23.99966772584527,7.787489028151644,6.8087441651121114,23.49497737869903,47.613427516469464,18.964181471632703,18.4894648270048,15.240371460359762,6.082785717271295,10.174862695189123,6.9873434331553055,6.24727670532314,5.868416874061855,25.8970036957318,7.279657207669709,5.720430519406679,38.39763055108812,9.229226548707809,7.56878184570928,9.675106486777032,10.525254624671728,39.27629562710468,14.57592016223928,13.02269865353633,10.493274638034679,14.803324262163382,14.0915122723178,17.846643433392135,25.224945032240882,5.301701290081678,7.7169028273442635,6.473106419294738,141.84345569576962,8.55468154335243,10.300622282389556,9.490406275612854,26.207596716370993,9.6409845166726,32.19103336765304,9.663749066074292,9.068176755190112,8.158272109974103,10.803486423300637,8.725767555290204,34.58274079321534,12.80847449903556,10.00904891009928,8.200159132224831,4.563511567294745,9.677260518106342,10.93360223567404,5.868106652119138,5.109363533573032
ADM.L,37.89496563132288,10.209176628214655,9.969268500760364,5.269558423239806,6.743495761743046e-07,11.670677967225375,11.198483878062127,9.790220069426114,20.36280510282689,20.411365644387338,52.58830750808005,46.74326859933356,25.865589557180158,9.924150454674129,8.128965112410706,32.30416641263232,91.0463635738399,5.916178307317955,6.446846192648116,11.876026249238532,29.44526895325393,12.986859982660318,9.831753780942298,7.801115739286449,21.023623186189496,8.988074353095895,60.15427042287101,25.870374214888777,12.934606092502346,9.440101263268955,5.894748431646701,12.328855854089642,26.480630661254114,12.304740047535187,11.82852564300509,8.422930818665577,12.307943962914692,14.023094074621545,6.962170854027119,30.362536734165374,8.857907951263673,5.170123561333661,31.16644153686111,8.73541848563903,8.325672045394636,22.792025930003334,7.040200816630533,4.982463194006037,24.211701523079945,47.90436312725216,18.652240731140054,18.41852687429583,16.607331323979178,5.254362404534263,10.221567344549053,5.4901774421482035,6.509403627742093,5.2894534275656815,25.41420773092372,5.990174566370394,6.5152293518390625,38.75048871058195,8.940955282059049,7.3385568626215605,11.650652329433193,11.020266491320129,38.73233913465254,14.108669757157827,12.586226728696074,9.172688255861308,15.446804461419072,12.817105462088586,18.673350461061137,26.030722460570594,6.373053184529397,7.231329674922206,4.137238555285211,141.24323768657146,9.05157123346429,10.499168225856609,8.418723875849102,27.079127874092396,8.696364455480403,33.402055067340974,9.540257356333143,6.276869500098692,7.234674952058842,10.231425513828931,9.681316472337711,34.283955514038766,9.802024882560342,10.17978767268705,7.562136837044643,5.186775299696263,9.914084928958685,9.549874489349278,5.532459673908148,6.770016925894697
ALW.L,29.395560901900375,11.798870365800367,20.335952621718402,10.95231038683711,11.670677967225375,0.0,7.143783609470039,4.120325265374795,10.461583374512086,9.606093603674356,42.57302830886444,39.33679713841833,18.31411236622843,8.198188035894146,12.44200696367155,21.81465191265858,81.74935584546988,12.32358922261754,14.061203276989952,6.956713813709118,18.748542424172303,18.36100415025125,8.90349272595253,17.477941351019457,10.010678088981683,7.422461332947664,49.507372163134264,14.794288470312415,19.530599020171714,5.064761316881546,9.959420286469799,13.919231926355916,16.529964991953427,22.23156230719468,19.480007848810388,4.5862912071838835,2.0493994169176344,21.44787349332835,10.919434279690117,20.686120396745324,6.795506139459499,8.448457260374889,21.043719612453383,6.055186924515121,5.609204376349128,17.1874433743909,7.9407699564647105,9.446400570624203,14.17959245943601,38.57402444399168,9.76794067544936,8.832163572997239,6.018733699911487,14.913733693876189,17.574606425981486,10.347893173540145,10.608749074861517,10.658843449430767,16.232765917485004,13.594647145866032,9.69207889412278,29.312617893123118,17.42299413508857,6.249882629951984,8.35730708012681,5.859453479659456,29.57677663686235,7.783032632532437,7.155768696291666,18.721481105673874,5.490706070232807,23.318434939572747,8.209583675016125,15.224384730563315,12.23012494172889,15.071183838807901,10.544433617994587,133.75676727026817,13.983719906682913,4.782963356909504,17.78597151068037,16.308184245281716,14.676085551814158,22.087271011783482,5.291932096500882,16.780201349122848,17.128847230550406,16.901491012026533,5.704972438203808,25.58900279784701,15.332855859230074,6.541211089163343,8.190836785131372,9.86706343651671,4.814623632979182,18.754392534494936,9.44907827206033,9.301792957402414
ANTO.L,29.90196016595998,12.437987483700967,19.06897210457199,10.464486191840967,11.198483878062127,7.143783609470039,0.0,8.505480249219955,12.820780113962707,13.254839206729203,43.94805751013703,38.752079665118885,18.318895994098575,9.333885621207493,13.817000775748673,24.480656371361714,82.11625109550808,12.590292570104758,14.21876772979826,11.503118043364315,22.403797499013933,18.813529420738185,10.759374851021628,17.216453669380876,13.932640349508706,7.923582553722887,51.56379069374824,18.390082507540388,20.469490419983817,8.36615761025678,11.254190170069467,16.47930331568298,18.376415460637052,19.802205777015327,19.864471936408567,7.907515505874859,7.15237612085722,17.56704084777624,9.593887443533282,24.372862737894874,8.708705150959712,8.444462420923008,22.479469762517727,6.531060837636806,8.112418054485504,16.435450152868295,8.784352739318171,9.039102829735436,16.030193810276515,40.02601398281606,11.978176198631418,11.336931110786658,8.9644059147425,14.264498550533753,18.004196565998516,10.912176819080381,11.668786103678599,11.485639751551744,17.409682606460123,14.102613271148982,10.781672619735923,31.341869630178735,17.792730701913275,7.306559567890127,8.330014963796552,9.367286659117644,30.51635769316295,8.08585870706464,6.575062580745027,17.794923017949227,7.505972468415488,22.375324120564166,12.62545708707941,18.995625995753542,12.011307583088254,15.002827345157225,11.701615504063504,133.1939064732617,14.928159109206286,7.681338039336886,17.420456671270802,19.936972096321732,15.691504756885895,25.31352078218378,6.148111694932008,15.901868261523257,16.1106946970026,17.674793527156673,8.225269306377687,25.756919532061058,15.70880783672978,10.07378906114565,7.733534084881745,10.427255434513928,8.423454968502671,18.171963565365783,8.098860122878397,10.675751754508187
AUTO.L,32.00252693082099,11.606487553480356,18.48256122625962,9.091529986633835,9.790220069426114,4.120325265374795,8.505480249219955,1.5078914929239175e-06,13.155142360491052,12.430828960592452,44.67510620393309,41.31183022802562,20.470714353969953,8.589944034689866,11.188502764400834,23.96671468702595,84.04774285380556,10.403240648874728,12.308735090126914,6.45390525267287,21.565814325569473,17.684213075817627,8.588222343839142,15.472451281020003,12.568408548828785,6.990845478771403,51.87037496982232,17.150213127993702,18.176832708288096,5.337497097863037,8.649039760998123,13.29231787876741,18.8337002307471,20.403753317410548,18.250904383400567,2.9575638083962166,5.183270352049507,20.62168450142082,9.971006258117056,23.12275703280963,6.737726722551973,7.4382020217097065,23.627041796329852,5.7159061902369634,4.891472670492967,18.892405974366856,6.665218040862828,8.021600349480089,16.404971226036196,40.167266987456095,11.921911906915364,11.615405711003731,8.605314793056236,12.880806303874042,15.917311479640528,9.124221097389565,9.22205276924436,9.333377526731066,18.73011346616214,11.736555495104845,7.561308354235608,30.80170265645454,15.630069323661028,6.188945686186972,8.522493088720966,6.53397828442171,31.89304211999524,8.99891594870899,8.249626116358005,17.246066375420323,8.22583804527545,21.249738419452616,10.61294168358828,17.09817045143878,10.964608177110465,13.52934260522758,8.359683695684755,135.465041791752,12.875574142943226,5.883765152979704,16.089129239941226,18.573784277420167,13.079455217933058,24.732444977679584,5.992989320985376,14.944744757918333,15.242111563310338,15.644420950287971,5.8240037050743485,28.025213694874424,14.612038765407197,6.658211915639691,6.857898680081331,8.07220334375247,5.370076253858173,17.092262585711413,8.20021470911739,8.168419127070244
AV.L,20.35437330712762,18.867699006452636,29.223349470784537,20.502991401279314,20.36280510282689,10.461583374512076,12.820780113962698,13.155142360491059,1.3486991523486091e-06,7.794264933369493,33.65691900462397,30.59167971674636,10.944368653129962,13.955718931367803,20.676803799089846,13.87384061485697,72.8659162558965,22.02985711493832,22.98320682706616,16.039230296336783,14.567820174463327,26.406521545405358,14.269467952448853,26.779574725053212,6.451172367193424,13.482762992442698,41.36687449313338,8.664925788174084,28.154960453616837,13.885660437801546,19.304320776546508,22.044848731317185,8.91825869844449,30.631479304689655,27.805785914638847,13.956882829057383,9.390378613729245,27.133061443079047,18.371063879384828,18.292622728714935,15.389286397918285,16.576836482712547,12.241953273680211,14.322211540732185,14.558159226931693,13.025763993546837,16.47053713674007,17.580091281793628,10.056788542963448,31.073087521090212,6.064902788941396,5.636757470383587,8.2101071366544,24.239856246239253,26.67762462301188,18.784111639334295,19.650575721992087,19.666156390018532,6.795335264340328,22.6375857678192,19.073189418215026,22.669312620946485,26.722745273556182,14.392519765540971,15.967608739093711,13.20089479644163,20.184471914736505,9.284353254353915,11.372060898747561,27.311645507196168,7.879825652384497,32.32082289913512,8.261045090886332,10.109159514271683,21.440421969935013,24.023905748532993,19.340849059572516,125.16075721082352,23.071207984637237,12.104445894761376,26.789452543404813,11.390956465747529,23.45193058524738,15.25542373963777,12.112858908566203,25.576466593779813,26.11537978588331,25.80716338681665,14.104416952694466,17.219412188514937,21.907059093552764,14.314381597868522,15.880278071461696,19.220362976414897,12.81258219237499,27.318100270061006,17.854236453454675,18.751690032130153
AZN.L,23.649960113586204,17.455324425979548,28.329250746065128,19.327750986942462,20.411365644387338,9.606093603674346,13.254839206729194,12.430828960592443,7.794264933369493,0.0,36.505740138433836,35.94202639338268,17.17217954750245,13.890773091943839,19.442852465290983,16.10645107066956,76.1159995173064,20.217996466449563,21.76127053427845,12.556162968238885,10.910885704637257,24.139938544094274,14.87849285382613,25.64622493996304,5.837960826277692,15.088144654978395,42.40445007827894,9.651341353721664,25.99702848985974,12.519413083894628,18.047559392826354,19.037394093306045,13.157596120372537,30.056850279835018,26.356038293129316,13.403652780743121,9.079752116379572,28.274253625592408,19.091210518403326,13.72935913703397,13.418058154637565,16.834649750572915,15.68672252256693,13.234779374276506,13.89008881182058,18.81517177358636,16.805945752859152,17.768517400545782,12.696822968361383,34.546877217127786,9.61608616143349,8.738623560203663,7.244995691789576,23.308216609641274,24.748943926468275,18.25594014100228,18.02214870783533,18.51731013837865,12.59189115739439,21.401322729622798,18.04249396639366,25.798634266678516,25.083675953917076,14.036005821666139,15.395892711148225,11.148104631724022,24.76166179931475,12.68145633664435,13.558150090254347,26.3141158010465,8.870740168774526,31.46760661658956,8.103923224300303,11.366065371073446,19.756083656354935,22.54021739570219,18.951057610889226,129.70891585029105,20.532746488471506,11.310509267350318,25.5050492838134,12.611242062044733,21.8344608342525,14.120362502912817,12.387706660023188,25.41068528208568,25.09187638462422,23.83575258933154,11.944955030688357,21.614969539836597,21.788911801178767,12.362309365594234,16.148380008459466,17.94240267143763,11.472648118192774,26.24892105981546,17.80749402842446,17.069215498130998
BA.L,26.415701156971004,52.06707429061974,61.7005530968132,52.172132959033,52.58830750808005,42.57302830886443,43.948057510137026,44.67510620393309,33.65691900462397,36.50574013843383,0.0,19.343415369468794,30.73361566104392,46.7309213670486,53.71221174612547,23.159937717724723,41.76061315197431,54.197451646084915,55.973166640072826,47.42961521865688,33.48804301078357,58.90937126162999,47.09042777015952,59.42430126661743,33.955568859952606,44.50252588320385,16.17293510563217,29.15864173205757,61.18017299599428,45.922525246334835,52.08263253045402,54.62874420511977,27.96216887438903,61.92198353291604,60.940079592906535,45.85680227081937,41.82737772715497,56.928638909008804,49.04993426522623,39.02544422162044,47.8974650930411,49.095811626896264,23.293450054104916,45.972285330682816,46.776777196953866,35.08940642432006,48.33471149241547,49.79637359398397,30.705049918966182,13.796155724352392,35.55452443628275,36.10670944952634,37.795023594256584,56.57549256437832,59.41746027488053,51.770259350348354,52.528797326824254,52.6206068313869,29.389774140415163,55.48425190849999,50.27374970356747,20.76471448963787,59.58206768854129,47.17320631040587,44.861273162402156,45.749755513536904,19.708792251732277,39.304201446244974,41.55562310570919,60.14100476141612,38.44633060582588,65.02740810066295,36.950225030949035,28.932926079104956,54.04402358882146,56.59465288884172,51.767539003778104,96.20623780148442,55.612692339360386,44.507550054500456,59.702974545230404,28.688968684576974,56.38705810439361,25.809684847374836,44.28755695546786,58.01097594683206,58.494713260436335,58.80214354869885,46.48882947158825,23.066459443294764,55.027336917990525,47.11997225986733,46.98463978888665,51.30987997182701,45.62914769622075,60.28549423282735,49.39034400902992,50.94876657415033
BAB.L,21.585460780248,47.5924792257616,55.455732842040426,47.60363839398373,46.74326859933356,39.33679713841833,38.752079665118885,41.31183022802562,30.59167971674636,35.94202639338269,19.343415369468794,1.9073486328125e-06,23.34658949121555,41.64094917086261,49.08906169629753,25.640457731144107,47.654562394091855,49.861848672946614,50.93088144828601,45.531168885274326,37.094811764603065,54.51742798820194,41.92614828567315,54.0586033453221,33.48505126333936,38.89805773540061,31.53125370757329,30.256573408032605,56.68695959889596,42.519806034352555,47.74143358034888,51.70590939890197,25.65275648519333,54.8074523025052,55.6544022751418,41.86323187012451,38.29995568136979,47.5391131363901,42.662713173317094,42.5139032588389,44.04224389972005,43.27794701544215,22.306405755408704,41.795805563490845,42.7402799190321,26.91854321144986,43.33817582237633,44.09750894328016,29.01567137152754,20.28194350098689,31.633539918995222,32.65990511946213,35.585540231199694,51.060070083673395,54.80440918556,46.68855233818964,48.22286107902195,47.91181710725621,25.35134971023462,50.406709384933706,45.94579682117449,23.528386638655792,54.76956528135674,42.39687727083428,40.79205090863329,42.51741283952142,16.543159934495023,33.8386734875031,35.7016460630895,54.11098028416625,34.86723957898994,58.67760584087959,35.823318239566,30.368771008147405,49.48597321256581,51.36244346814987,46.6221818854162,96.2309686894403,51.43879871740065,40.61600014954172,54.14357700160407,30.240001926329345,51.74820760679847,31.156684816371257,39.44356436320848,51.439797550687516,52.61891463805055,54.19303102833235,42.89132315159267,17.59024065461484,48.84893802528572,43.746106172789844,41.37544495396592,46.703632397449724,41.99614359054425,54.39346745409344,43.75122162982068,47.03913853998477
BARC.L,17.590399839362863,26.053260971920277,34.6664675929005,26.910497681742957,25.865589557180158,18.31411236622842,18.31889599409857,20.470714353969957,10.944368653129962,17.17217954750245,30.73361566104392,23.34658949121555,9.5367431640625e-07,20.542366998218334,27.771432895983445,14.91330878052639,67.11811568785627,28.97249424930827,29.512633782423123,24.566544915977843,22.77772030758663,33.69104294028204,20.65347513579738,32.877055109645404,15.11868128817978,18.09066909316181,40.3345180483668,14.056240558060138,35.35262398678157,21.892361171671695,26.36647138779263,30.52697765568435,9.293044178629435,35.00314254744807,34.40866046174063,20.72055743689977,17.07360804605543,29.148059836660366,22.21623862833938,27.111408795729712,23.206330388874214,21.979019492604813,11.127051694316926,21.300822153368404,21.579119718758708,7.906637060297714,21.91826920707642,22.848973967791267,11.752116187886744,26.53947656671526,11.181976152290307,12.38804577460808,16.051800286595917,30.007855228617828,33.51711964988713,25.06900757691735,26.991495506354347,26.597940774136504,6.794548612398065,29.169220679535936,25.16644340294533,19.536781758265406,33.47561224584477,21.47679604647977,21.52043030990112,21.77949950286552,13.899904439924642,13.1570487968979,14.9609494892361,33.14630789921696,14.655175697365639,37.65493416324269,16.075692193917998,15.126174062695052,28.371414153071292,30.43451309209471,25.501389166350744,117.17696681320093,30.356330794603984,19.726837983359268,33.011153373914595,16.034540977940974,30.427005947944316,20.45971902171797,18.64829653895387,30.39597275860194,31.822815756834828,32.92602246464323,22.04324158645456,11.045524710592545,27.402329393566657,22.665593362596578,20.773056228309304,25.58952105365923,21.02270974276037,33.28486998268345,23.063829137541703,26.217636696164274
BATS.L,30.391354661413935,8.050993934843328,16.861147737497777,11.076757681078128,9.924150454674129,8.198188035894146,9.333885621207493,8.589944034689866,13.955718931367803,13.890773091943839,46.7309213670486,41.64094917086261,20.542366998218334,1.5078914929239175e-06,10.615422371005211,25.852850863316657,85.51970505498612,11.486838359773136,11.187327191142284,9.863655817560062,22.961180009316998,14.856052078339829,5.839817410490894,15.314068548372488,15.937361665329215,8.627547390850099,54.17747484075236,20.02422997982959,16.639003128872613,7.473364758965143,9.349740732296706,12.077891859939795,21.42428592183043,18.272575712973136,16.00646641987402,7.767207522933296,7.529329198523681,16.55985570499645,10.0781053353408,23.79952687602395,6.634603057430542,6.91156314364367,24.793128752797273,6.628991227554516,9.16545037901428,18.92105022762366,10.305382763357407,6.834395326651599,19.882285176006615,43.474865772635084,12.044952427209472,13.994339938597381,12.194963551835043,12.448510492224539,15.791099419396867,8.860840486669197,8.739277552784909,8.310907463091496,19.2412211702941,10.84265646722589,9.568399907445581,34.82103850212974,14.927927837094995,5.411514478447653,12.845813437553812,6.184162298488469,32.34474825954012,11.503940739113101,10.460845854243557,14.937226406683326,11.269243715812856,20.080761647012565,13.578820979688805,21.238673545159227,9.89616845406369,11.288474385711257,8.326534138406657,136.71113661128405,11.685974790309038,8.269825546143304,14.479442739511386,22.579772774917988,12.708590083673593,26.77417114540439,5.419140380135588,14.038593181546672,13.676415895277623,14.562825725917984,6.171311292691461,27.99977234177363,10.500227320798809,6.332185253833123,7.568162602328649,8.249049700294124,5.879046775262975,14.314568785413329,8.113314887115221,9.520016028876265
BBOX.L,37.44138106167709,6.4075009569621795,12.601999639292131,9.438581275317857,8.128965112410706,12.44200696367155,13.817000775748673,11.188502764400834,20.676803799089843,19.44285246529099,53.71221174612547,49.08906169629753,27.77143289598345,10.615422371005211,6.743495761743046e-07,33.08555839726356,92.94360555227615,7.634914359227418,5.239493432082571,10.478678993676366,27.457885128337757,11.58833235559923,9.027756636532207,8.913068632591063,20.968007602910006,13.50607860261306,60.30673749302144,26.266388322907595,9.034751315437525,10.37085625322783,4.816419169375984,7.27389587187504,27.411427439086985,16.772027652993216,9.371590906236689,10.33226778689113,13.218290151961318,19.144917197484183,13.369733476835153,26.559152927722096,7.582593425625697,8.555022326096545,32.05901411442411,11.522319360166922,8.570289577080096,26.139423915430786,9.349312084326113,9.799576075284982,25.93853085738178,49.911220264626444,20.361454745162575,18.837280778238384,17.87390697601618,8.836745211049937,8.575977215472916,5.7635764820349715,4.500177894376637,5.368240935309224,26.058432825080132,4.747918818912034,10.903792157056593,39.96697237390535,8.417750507205033,8.673987323963868,15.601760197522799,9.466985796931608,39.792104346469095,16.97343899334621,15.839283455139949,10.476071671241282,16.968648212679245,13.792938592818047,19.49765754122608,26.509173032407798,7.4528164689855,8.786138884972985,7.139617135620941,144.13755666081678,7.784543982498648,10.568975886775487,8.806428269207435,27.58091070204325,3.2840479604515718,32.38372515609414,12.242670757787092,9.837693203386571,10.454769961616364,7.179945776135265,9.474873489224871,36.29013267444283,8.064120511354663,7.954030015675316,12.046611287729442,9.063050436789188,9.108792350122375,9.63680110773313,11.168428804811617,7.830057076489834
BEZ.L,19.196188286332262,30.98160006787297,41.07760549392805,31.9097270792836,32.30416641263232,21.814651912658572,24.48065637136171,23.966714687025956,13.87384061485697,16.10645107066956,23.159937717724723,25.640457731144107,14.91330878052639,25.852850863316657,33.08555839726357,0.0,62.603293207303054,33.52926164378884,35.02220495495714,26.103688595323593,16.39630981598531,37.96201652987143,26.821426984976252,38.74556807817054,14.103364123379492,24.559209889543258,31.328601667152398,8.884600454760255,39.99792273536391,25.178934325351868,31.361392705960792,33.41270518953319,11.149718906418073,41.8715988010107,40.02059347763057,25.010343278097583,20.84645522349782,38.163575252520594,29.191381839196964,21.86047146363477,27.265470180834722,28.6106630337544,8.409468594930244,25.31986164135669,26.48507361737733,19.017803592656303,28.22488448683415,29.094515177033283,12.449652463406789,21.05404515177792,14.86326250380703,16.903673606057957,17.703552597605103,35.85305339359618,38.56714707746256,31.036530770785795,31.623560641250307,31.664069410936012,11.872822604921312,34.637851585907356,29.42938023676859,15.769483880504499,38.572759761164555,26.79212227851703,25.80576038378067,24.909478055882712,13.449090470449052,20.208457767879857,22.201111741903006,39.42264680338699,18.491092585237947,44.38961794007183,15.87967273312246,9.928722798779486,33.16429594905248,35.69354341427449,30.945947029725367,116.04496716809902,34.55656874504992,24.275177524574797,38.856784284442256,11.037510347464723,35.60697820468691,10.946629120380075,23.798211476774565,37.509039734492305,37.88215140912677,37.82769568374283,25.666142290093802,13.101793427311485,34.231785206119866,26.10327503665607,26.767189784717598,30.33604991338563,24.836986270122626,39.434338638814914,29.026453484912587,30.40043267911431
